row_id concept1 concept1_nbr_inst concept1_nbr_unique_instances concept2 concept2_nbr_inst concept2_nbr_unique_instances inter_no_sameas inter_with_sameas union_no_sameas union_with_sameas jacc_no_sameas jacc_with_sameas isSubset_LOD isSubset_no_sameAs isSubset_with_sameas diff_with_sameas
323 http://umbel.org/umbel/sc/HospitalBuilding 93 93 http://sw.opencyc.org/2008/06/10/concept/en/HospitalBuilding 1 1 0 0 94 94 0.0 0.0 False False False 0
324 http://umbel.org/umbel/sc/Reptile 91 91 http://sw.opencyc.org/2008/06/10/concept/en/Reptile 1 1 0 0 92 92 0.0 0.0 False False False 0
325 http://umbel.org/umbel/sc/Tribe 90 90 http://sw.opencyc.org/2008/06/10/concept/en/Tribe 4 4 0 1 94 93 0.0 0.0108 False False False 9999
326 http://umbel.org/umbel/sc/BasketballPlayer 89 89 http://sw.opencyc.org/2008/06/10/concept/en/BasketballPlayer 47 47 0 0 136 136 0.0 0.0 False False False 0
327 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalFamily 88 88 http://umbel.org/umbel/sc/BiologicalFamily 49 49 0 0 137 137 0.0 0.0 False False False 0
328 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalOrder 87 87 http://umbel.org/umbel/sc/BiologicalOrder 69 69 0 0 156 156 0.0 0.0 False False False 0
329 http://umbel.org/umbel/sc/OperaPerformance 84 84 http://sw.opencyc.org/2008/06/10/concept/en/OperaPerformance 1 1 0 0 85 85 0.0 0.0 False False False 0
330 http://umbel.org/umbel/sc/Cartoonist 83 83 http://sw.opencyc.org/2008/06/10/concept/en/Cartoonist 1 1 0 0 84 84 0.0 0.0 False False False 0
331 http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBrand 83 83 http://umbel.org/umbel/ac/AutomobileTypeByBrand 79 79 0 0 162 162 0.0 0.0 False False False 0
332 http://umbel.org/umbel/sc/Monarchy 76 76 http://sw.opencyc.org/2008/06/10/concept/en/Monarchy 18 18 0 0 94 94 0.0 0.0 False False False 0
333 http://umbel.org/umbel/sc/DanceBandLeader 76 76 http://sw.opencyc.org/2008/06/10/concept/en/DanceBandLeader 1 1 0 0 77 77 0.0 0.0 False False False 0
334 http://sw.opencyc.org/2008/06/10/concept/en/WorldWideWebClientProgram 75 75 http://umbel.org/umbel/sc/WorldWideWebClientProgram 14 14 0 0 89 89 0.0 0.0 False False False 0
335 http://umbel.org/umbel/sc/ReligiousDenomination 72 72 http://sw.opencyc.org/2008/06/10/concept/en/ReligiousDenomination 35 35 0 0 107 107 0.0 0.0 False False False 0
336 http://sw.opencyc.org/2008/06/10/concept/en/ConventionalClassificationType 68 68 http://umbel.org/umbel/ac/ConventionalClassificationType 43 43 0 0 111 111 0.0 0.0 False False False 0
337 http://sw.opencyc.org/2008/06/10/concept/en/StuffType 67 67 http://umbel.org/umbel/ac/StuffType 26 26 0 0 93 93 0.0 0.0 False False False 0
338 http://umbel.org/umbel/sc/RelationalDatabaseServerProgram 65 65 http://sw.opencyc.org/2008/06/10/concept/en/RelationalDatabaseServerProgram 5 5 0 0 70 70 0.0 0.0 False False False 0
339 http://sw.opencyc.org/2008/06/10/concept/en/LegalCorporation 65 65 http://umbel.org/umbel/sc/LegalCorporation 19 19 0 0 84 84 0.0 0.0 False False False 0
340 http://sw.opencyc.org/2008/06/10/concept/en/BusinessTypeByActivityType 63 63 http://umbel.org/umbel/ac/BusinessTypeByActivityType 54 54 0 0 117 117 0.0 0.0 False False False 0
341 http://sw.opencyc.org/2008/06/10/concept/en/Cuisine 62 62 http://umbel.org/umbel/sc/Cuisine 54 54 0 0 116 116 0.0 0.0 False False False 0
342 http://umbel.org/umbel/sc/HumanChild 61 61 http://sw.opencyc.org/2008/06/10/concept/en/HumanChild 2 2 0 0 63 63 0.0 0.0 False False False 0
343 http://umbel.org/umbel/sc/BaseballCatcher 61 61 http://sw.opencyc.org/2008/06/10/concept/en/BaseballCatcher 7 7 0 0 68 68 0.0 0.0 False False False 0
344 http://umbel.org/umbel/ac/LandlockedGeopoliticalEntity 61 61 http://sw.opencyc.org/2008/06/10/concept/en/LandlockedGeopoliticalEntity 4 4 0 1 65 64 0.0 0.0156 False False False 9999
345 http://umbel.org/umbel/sc/Angel 60 60 http://sw.opencyc.org/2008/06/10/concept/en/Angel 1 1 0 0 61 61 0.0 0.0 False False False 0
346 http://umbel.org/umbel/sc/Ship 59 59 http://sw.opencyc.org/2008/06/10/concept/en/Ship 5 5 0 0 64 64 0.0 0.0 False False False 0
347 http://dbpedia.org/ontology/Continent 59 36 http://schema.org/Continent 56 33 56 33 59 36 0.9492 0.9167 False True True -3.42
348 http://sw.opencyc.org/2008/06/10/concept/en/VegetationConcept 58 58 http://umbel.org/umbel/sc/VegetationConcept 31 31 0 0 89 89 0.0 0.0 False False False 0
349 http://umbel.org/umbel/sc/Hill 58 58 http://sw.opencyc.org/2008/06/10/concept/en/Hill 4 4 0 0 62 62 0.0 0.0 False False False 0
350 http://umbel.org/umbel/sc/Dam 58 58 http://sw.opencyc.org/2008/06/10/concept/en/Dam 10 10 0 0 68 68 0.0 0.0 False False False 0
351 http://umbel.org/umbel/sc/Borough 58 58 http://sw.opencyc.org/2008/06/10/concept/en/Borough 5 5 0 0 63 63 0.0 0.0 False False False 0
352 http://sw.opencyc.org/2008/06/10/concept/en/CommercialOrganization 57 57 http://umbel.org/umbel/sc/CommercialOrganization 19 19 0 0 76 76 0.0 0.0 False False False 0
353 http://sw.opencyc.org/2008/06/10/concept/en/BrandNamePharmacyProductType 57 57 http://umbel.org/umbel/ac/BrandNamePharmacyProductType 18 18 0 0 75 75 0.0 0.0 False False False 0
354 http://umbel.org/umbel/sc/Orchestra 55 55 http://sw.opencyc.org/2008/06/10/concept/en/Orchestra 4 4 0 0 59 59 0.0 0.0 False False False 0
355 http://sw.opencyc.org/2008/06/10/concept/en/OilRefinery 55 55 http://umbel.org/umbel/sc/OilRefinery 6 6 0 0 61 61 0.0 0.0 False False False 0
356 http://umbel.org/umbel/sc/Treaty 54 54 http://sw.opencyc.org/2008/06/10/concept/en/Treaty 45 45 0 0 99 99 0.0 0.0 False False False 0
357 http://sw.opencyc.org/2008/06/10/concept/en/PeopleRelatedToOrganizations_Organization_Topic 53 53 http://umbel.org/umbel/ac/PeopleRelatedToOrganizations_Organization_Topic 13 13 0 0 66 66 0.0 0.0 False False False 0
358 http://sw.opencyc.org/2008/06/10/concept/en/State_Geopolitical 52 52 http://umbel.org/umbel/sc/State_Geopolitical 43 43 0 7 95 88 0.0 0.0795 False False False 9999
359 http://umbel.org/umbel/sc/Peninsula 51 51 http://sw.opencyc.org/2008/06/10/concept/en/Peninsula 19 19 0 0 70 70 0.0 0.0 False False False 0
360 http://sw.opencyc.org/2008/06/10/concept/en/NaturalResourceType 51 51 http://umbel.org/umbel/ac/NaturalResourceType 39 39 0 0 90 90 0.0 0.0 False False False 0
361 http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByModel 51 51 http://umbel.org/umbel/ac/AutomobileTypeByModel 8 8 0 0 59 59 0.0 0.0 False False False 0
362 http://sw.opencyc.org/2008/06/10/concept/en/MapProjectionConcept 49 49 http://umbel.org/umbel/sc/MapProjectionConcept 8 8 0 0 57 57 0.0 0.0 False False False 0
363 http://umbel.org/umbel/sc/HotelBuilding 49 49 http://sw.opencyc.org/2008/06/10/concept/en/HotelBuilding 6 6 0 0 55 55 0.0 0.0 False False False 0
364 http://sw.opencyc.org/2008/06/10/concept/en/ActTypeCommonlyConsideredCriminal 49 49 http://umbel.org/umbel/ac/ActTypeCommonlyConsideredCriminal 19 19 0 0 68 68 0.0 0.0 False False False 0
365 http://sw.opencyc.org/2008/06/10/concept/en/PoliticalBeliefSystem 47 47 http://umbel.org/umbel/sc/PoliticalBeliefSystem 23 23 0 1 70 69 0.0 0.0145 False False False 9999
366 http://sw.opencyc.org/2008/06/10/concept/en/GeoculturalRegion 47 47 http://umbel.org/umbel/sc/GeoculturalRegion 7 7 0 3 54 51 0.0 0.0588 False False False 9999
367 http://umbel.org/umbel/sc/DomesticPet 47 47 http://sw.opencyc.org/2008/06/10/concept/en/DomesticPet 2 2 0 0 49 49 0.0 0.0 False False False 0
368 http://umbel.org/umbel/sc/WholeBody 46 46 http://sw.opencyc.org/2008/06/10/concept/en/WholeBody 1 1 0 0 47 47 0.0 0.0 False False False 0
369 http://umbel.org/umbel/sc/Chef 46 46 http://sw.opencyc.org/2008/06/10/concept/en/Chef 1 1 0 0 47 47 0.0 0.0 False False False 0
370 http://umbel.org/umbel/sc/ElectionForOffice 45 45 http://sw.opencyc.org/2008/06/10/concept/en/ElectionForOffice 1 1 0 0 46 46 0.0 0.0 False False False 0
371 http://sw.opencyc.org/2008/06/10/concept/en/MovieTypeByGenre 45 45 http://umbel.org/umbel/ac/MovieTypeByGenre 36 36 0 0 81 81 0.0 0.0 False False False 0
372 http://sw.opencyc.org/2008/06/10/concept/en/Geography_Topic 45 45 http://umbel.org/umbel/ac/Geography_Topic 34 34 0 0 79 79 0.0 0.0 False False False 0
373 http://sw.opencyc.org/2008/06/10/concept/en/PharmacyProductType 43 43 http://umbel.org/umbel/sc/PharmacyProductType 35 35 0 0 78 78 0.0 0.0 False False False 0
374 http://sw.opencyc.org/2008/06/10/concept/en/BaseballTeam 43 43 http://umbel.org/umbel/sc/BaseballTeam 8 8 0 0 51 51 0.0 0.0 False False False 0
375 http://umbel.org/umbel/sc/AccountType 43 43 http://sw.opencyc.org/2008/06/10/concept/en/AccountType 2 2 0 0 45 45 0.0 0.0 False False False 0
376 http://umbel.org/umbel/sc/MediaSeriesProduct 42 42 http://sw.opencyc.org/2008/06/10/concept/en/MediaSeriesProduct 9 8 0 0 51 50 0.0 0.0 False False False 0
377 http://umbel.org/umbel/sc/LegalCode 42 42 http://sw.opencyc.org/2008/06/10/concept/en/LegalCode 2 2 0 0 44 44 0.0 0.0 False False False 0
378 http://umbel.org/umbel/sc/Brewery 42 42 http://sw.opencyc.org/2008/06/10/concept/en/Brewery 2 2 0 0 44 44 0.0 0.0 False False False 0
379 http://swrc.ontoware.org/ontology#MasterThesis 41 41 http://lsdis.cs.uga.edu/projects/semdis/opus#Masters_Thesis 8 8 0 0 49 49 0.0 0.0 False False False 0
380 http://umbel.org/umbel/sc/ReligiousPerson 40 40 http://sw.opencyc.org/2008/06/10/concept/en/ReligiousPerson 2 2 0 0 42 42 0.0 0.0 False False False 0
381 http://umbel.org/umbel/sc/Parliament 40 40 http://sw.opencyc.org/2008/06/10/concept/en/Parliament 5 5 0 0 45 45 0.0 0.0 False False False 0
382 http://umbel.org/umbel/sc/IndustrializedCountry 40 40 http://sw.opencyc.org/2008/06/10/concept/en/IndustrializedCountry 18 18 0 3 58 55 0.0 0.0545 False False False 9999
383 http://umbel.org/umbel/ac/AerodromeConcept 40 40 http://sw.opencyc.org/2008/06/10/concept/en/AerodromeConcept 8 8 0 0 48 48 0.0 0.0 False False False 0
384 http://umbel.org/umbel/sc/Waterfall 39 39 http://sw.opencyc.org/2008/06/10/concept/en/Waterfall 6 6 0 0 45 45 0.0 0.0 False False False 0
385 http://umbel.org/umbel/sc/InternationalOrganization 39 39 http://sw.opencyc.org/2008/06/10/concept/en/InternationalOrganization 28 28 0 0 67 67 0.0 0.0 False False False 0
386 http://umbel.org/umbel/sc/AutomobileManufacturingOrganization 39 39 http://sw.opencyc.org/2008/06/10/concept/en/AutomobileManufacturingOrganization 38 38 0 0 77 77 0.0 0.0 False False False 0
387 http://sw.opencyc.org/2008/06/10/concept/en/Construction_Topic 39 39 http://umbel.org/umbel/ac/Construction_Topic 26 26 0 0 65 65 0.0 0.0 False False False 0
388 http://purl.org/net/nknouf/ns/bibtex#Mastersthesis 39 39 http://lsdis.cs.uga.edu/projects/semdis/opus#Masters_Thesis 8 8 0 0 47 47 0.0 0.0 False False False 0
389 http://sw.opencyc.org/2008/06/10/concept/en/RailroadConcept 37 37 http://umbel.org/umbel/sc/RailroadConcept 33 33 0 0 70 70 0.0 0.0 False False False 0
390 http://sw.opencyc.org/2008/06/10/concept/en/Terrorism_Topic 37 37 http://umbel.org/umbel/ac/Terrorism_Topic 18 18 0 0 55 55 0.0 0.0 False False False 0
391 http://umbel.org/umbel/ac/Biology_Topic 37 37 http://sw.opencyc.org/2008/06/10/concept/en/Biology_Topic 24 24 0 0 61 61 0.0 0.0 False False False 0
392 http://umbel.org/umbel/sc/Valley 35 35 http://sw.opencyc.org/2008/06/10/concept/en/Valley 19 19 0 0 54 54 0.0 0.0 False False False 0
393 http://sw.opencyc.org/2008/06/10/concept/en/Clothing_Topic 35 35 http://umbel.org/umbel/ac/Clothing_Topic 18 18 0 0 53 53 0.0 0.0 False False False 0
394 http://umbel.org/umbel/sc/Strait 34 34 http://sw.opencyc.org/2008/06/10/concept/en/Strait 18 18 0 0 52 52 0.0 0.0 False False False 0
395 http://umbel.org/umbel/sc/ClimateConcept 34 34 http://sw.opencyc.org/2008/06/10/concept/en/ClimateConcept 2 2 0 0 36 36 0.0 0.0 False False False 0
396 http://sw.opencyc.org/2008/06/10/concept/en/Seacoast 33 33 http://umbel.org/umbel/sc/Seacoast 2 2 0 0 35 35 0.0 0.0 False False False 0
397 http://sw.opencyc.org/2008/06/10/concept/en/ChineseProvince 33 33 http://umbel.org/umbel/sc/ChineseProvince 13 13 0 0 46 46 0.0 0.0 False False False 0
398 http://umbel.org/umbel/sc/Earthquake 32 32 http://sw.opencyc.org/2008/06/10/concept/en/Earthquake 4 4 0 0 36 36 0.0 0.0 False False False 0
399 http://sw.opencyc.org/2008/06/10/concept/en/WeatherAttributes_Weather_Topic 32 32 http://umbel.org/umbel/ac/WeatherAttributes_Weather_Topic 9 9 0 0 41 41 0.0 0.0 False False False 0
400 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalClass 32 32 http://umbel.org/umbel/ac/BiologicalClass 25 25 0 0 57 57 0.0 0.0 False False False 0
401 http://sw.opencyc.org/2008/06/10/concept/en/Linguistic_Topic 31 31 http://umbel.org/umbel/ac/Linguistic_Topic 9 9 0 0 40 40 0.0 0.0 False False False 0
402 http://umbel.org/umbel/sc/Wine 30 30 http://sw.opencyc.org/2008/06/10/concept/en/Wine 1 1 1 1 30 30 0.0333 0.0333 False True True 0
403 http://umbel.org/umbel/sc/SportsGame 30 30 http://sw.opencyc.org/2008/06/10/concept/en/SportsGame 20 20 0 8 50 42 0.0 0.1905 False False False 9999
404 http://sw.opencyc.org/2008/06/10/concept/en/GamblingCardGame 30 30 http://umbel.org/umbel/sc/GamblingCardGame 6 6 0 5 36 31 0.0 0.1613 False False False 9999
405 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalSubstanceType 30 30 http://umbel.org/umbel/sc/ChemicalSubstanceType 26 26 0 0 56 56 0.0 0.0 False False False 0
406 http://sw.opencyc.org/2008/06/10/concept/en/Distance 29 29 http://umbel.org/umbel/ac/Distance 1 1 0 0 30 30 0.0 0.0 False False False 0
407 http://umbel.org/umbel/sc/LanguageDialect 28 28 http://sw.opencyc.org/2008/06/10/concept/en/LanguageDialect 21 21 0 0 49 49 0.0 0.0 False False False 0
408 http://umbel.org/umbel/sc/CooperativeOrganization 28 28 http://sw.opencyc.org/2008/06/10/concept/en/CooperativeOrganization 1 1 0 0 29 29 0.0 0.0 False False False 0
409 http://umbel.org/umbel/sc/AcidType_Weak 28 28 http://sw.opencyc.org/2008/06/10/concept/en/AcidType_Weak 1 1 0 0 29 29 0.0 0.0 False False False 0
410 http://umbel.org/umbel/sc/AcidType_Arrhenius 28 28 http://sw.opencyc.org/2008/06/10/concept/en/AcidType_Arrhenius 1 1 0 0 29 29 0.0 0.0 False False False 0
411 http://sw.opencyc.org/2008/06/10/concept/en/SpecificAnimalBodyParts_Physiology_Topic 27 27 http://umbel.org/umbel/ac/SpecificAnimalBodyParts_Physiology_Topic 24 24 0 0 51 51 0.0 0.0 False False False 0
412 http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure 26 26 http://umbel.org/umbel/sc/SIUnitOfMeasure 1 1 0 0 27 27 0.0 0.0 False False False 0
413 http://sw.opencyc.org/2008/06/10/concept/en/CodeOfConduct 25 25 http://umbel.org/umbel/sc/CodeOfConduct 3 3 0 0 28 28 0.0 0.0 False False False 0
414 http://umbel.org/umbel/sc/Atoll 25 25 http://sw.opencyc.org/2008/06/10/concept/en/Atoll 3 3 0 0 28 28 0.0 0.0 False False False 0
415 http://umbel.org/umbel/ac/Computers_Topic 25 25 http://sw.opencyc.org/2008/06/10/concept/en/Computers_Topic 7 7 0 0 32 32 0.0 0.0 False False False 0
416 http://sw.opencyc.org/2008/06/10/concept/en/WesternEuropeanCountry 24 24 http://umbel.org/umbel/sc/WesternEuropeanCountry 23 23 0 1 47 46 0.0 0.0217 False False False 9999
417 http://umbel.org/umbel/sc/DynasticFamily 24 24 http://sw.opencyc.org/2008/06/10/concept/en/DynasticFamily 23 23 0 0 47 47 0.0 0.0 False False False 0
418 http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystem 24 24 http://umbel.org/umbel/sc/BeliefSystem 7 7 0 0 31 31 0.0 0.0 False False False 0
419 http://umbel.org/umbel/sc/AgriculturalCommodity 24 24 http://sw.opencyc.org/2008/06/10/concept/en/AgriculturalCommodity 1 1 0 0 25 25 0.0 0.0 False False False 0
420 http://sw.opencyc.org/2008/06/10/concept/en/Addresses_Geography_Topic 24 24 http://umbel.org/umbel/ac/Addresses_Geography_Topic 10 10 0 0 34 34 0.0 0.0 False False False 0
421 http://umbel.org/umbel/sc/TimeZone 23 23 http://sw.opencyc.org/2008/06/10/concept/en/TimeZone 13 13 0 0 36 36 0.0 0.0 False False False 0
422 http://umbel.org/umbel/sc/Territory 23 23 http://sw.opencyc.org/2008/06/10/concept/en/Territory 9 9 0 1 32 31 0.0 0.0323 False False False 9999
423 http://sw.opencyc.org/2008/06/10/concept/en/Temperature 23 23 http://umbel.org/umbel/sc/Temperature 2 2 0 0 25 25 0.0 0.0 False False False 0
424 http://umbel.org/umbel/sc/GeodesyConcept 23 23 http://sw.opencyc.org/2008/06/10/concept/en/GeodesyConcept 13 13 0 0 36 36 0.0 0.0 False False False 0
425 http://sw.opencyc.org/2008/06/10/concept/en/Desert 23 23 http://umbel.org/umbel/sc/Desert 12 12 0 0 35 35 0.0 0.0 False False False 0
426 http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystemType 23 23 http://umbel.org/umbel/ac/BeliefSystemType 20 20 0 0 43 43 0.0 0.0 False False False 0
427 http://sw.opencyc.org/2008/06/10/concept/en/Statue 22 22 http://umbel.org/umbel/sc/Statue 3 3 0 0 25 25 0.0 0.0 False False False 0
428 http://sw.opencyc.org/2008/06/10/concept/en/RelationalStructures_Math_Topic 22 22 http://umbel.org/umbel/ac/RelationalStructures_Math_Topic 8 8 0 0 30 30 0.0 0.0 False False False 0
429 http://sw.opencyc.org/2008/06/10/concept/en/PropositionalConceptualWork 22 22 http://umbel.org/umbel/ac/PropositionalConceptualWork 1 1 0 0 23 23 0.0 0.0 False False False 0
430 http://sw.opencyc.org/2008/06/10/concept/en/FormalityOfSpeech 22 22 http://umbel.org/umbel/ac/FormalityOfSpeech 5 5 0 3 27 24 0.0 0.125 False False False 9999
431 http://sw.opencyc.org/2008/06/10/concept/en/CommercialActivities_Financial_Topic 22 22 http://umbel.org/umbel/ac/CommercialActivities_Financial_Topic 9 9 0 0 31 31 0.0 0.0 False False False 0
432 http://sw.opencyc.org/2008/06/10/concept/en/AthleteTypeBySport 22 22 http://umbel.org/umbel/ac/AthleteTypeBySport 21 21 0 0 43 43 0.0 0.0 False False False 0
433 http://ontology.dumontierlab.com/Nucleus 22 22 http://purl.org/obo/owl/GO#GO_0005634 1 1 0 0 23 23 0.0 0.0 False False False 0
434 http://umbel.org/umbel/sc/MiningOrganization 21 21 http://sw.opencyc.org/2008/06/10/concept/en/MiningOrganization 1 1 0 0 22 22 0.0 0.0 False False False 0
435 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalDivision 21 21 http://umbel.org/umbel/sc/BiologicalDivision 15 15 0 0 36 36 0.0 0.0 False False False 0
436 http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#City 20 20 http://www.csd.abdn.ac.uk/~cmckenzi/playpen/rdf/akt_ontology_LITE.owl#City 4 4 0 0 24 24 0.0 0.0 False False False 0
437 http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#City 20 20 http://www.mindswap.org/2004/terrorOnt.owl#City 12 12 0 0 32 32 0.0 0.0 False False False 0
438 http://www.mindswap.org/2003/owl/geo/geoFeatures20040307.owl#City 20 20 http://lsdis.cs.uga.edu/proj/semdis/draft.txt#City 2 2 0 0 22 22 0.0 0.0 False False False 0
439 http://umbel.org/umbel/sc/PoliticalOrganization 20 20 http://sw.opencyc.org/2008/06/10/concept/en/PoliticalOrganization 16 16 0 0 36 36 0.0 0.0 False False False 0
440 http://umbel.org/umbel/sc/Manuscript 20 20 http://sw.opencyc.org/2008/06/10/concept/en/Manuscript 1 1 0 0 21 21 0.0 0.0 False False False 0
441 http://sw.opencyc.org/2008/06/10/concept/en/ConferenceProceedingsSeries 20 20 http://umbel.org/umbel/sc/ConferenceProceedingsSeries 1 1 0 1 21 20 0.0 0.05 False False True 9999
442 http://umbel.org/umbel/ac/OrganismParts_Biology_Topic 20 20 http://sw.opencyc.org/2008/06/10/concept/en/OrganismParts_Biology_Topic 8 8 0 0 28 28 0.0 0.0 False False False 0
443 http://sw.opencyc.org/2008/06/10/concept/en/AnimalCapabilityType 20 20 http://umbel.org/umbel/ac/AnimalCapabilityType 7 7 0 0 27 27 0.0 0.0 False False False 0
444 http://sw.opencyc.org/2008/06/10/concept/en/SportsOrganization 19 19 http://umbel.org/umbel/sc/SportsOrganization 4 4 0 0 23 23 0.0 0.0 False False False 0
445 http://umbel.org/umbel/sc/Spacecraft 19 19 http://sw.opencyc.org/2008/06/10/concept/en/Spacecraft 1 1 0 0 20 20 0.0 0.0 False False False 0
446 http://umbel.org/umbel/sc/MilitaryFacilityConcept 19 19 http://sw.opencyc.org/2008/06/10/concept/en/MilitaryFacilityConcept 8 8 0 0 27 27 0.0 0.0 False False False 0
447 http://umbel.org/umbel/sc/MiddleEasternCountry 19 19 http://sw.opencyc.org/2008/06/10/concept/en/MiddleEasternCountry 1 1 0 0 20 20 0.0 0.0 False False False 0
448 http://umbel.org/umbel/sc/EasternEuropeanCountry 19 19 http://sw.opencyc.org/2008/06/10/concept/en/EasternEuropeanCountry 8 8 0 1 27 26 0.0 0.0385 False False False 9999
449 http://sw.opencyc.org/2008/06/10/concept/en/EastAsianCountry 19 18 http://umbel.org/umbel/sc/EastAsianCountry 6 6 0 2 25 22 0.0 0.0909 False False False 9999
450 http://sw.opencyc.org/2008/06/10/concept/en/Time_Quantity 19 19 http://umbel.org/umbel/ac/Time_Quantity 1 1 0 0 20 20 0.0 0.0 False False False 0
451 http://sw.deri.org/2005/08/conf/cfp#AcademicEvent 19 19 http://data.semanticweb.org/ns/swc/ontology#AcademicEvent 6 6 0 0 25 25 0.0 0.0 False False False 0
452 http://sw.opencyc.org/2008/06/10/concept/en/LatinAmericanCountry 18 17 http://umbel.org/umbel/sc/LatinAmericanCountry 15 15 0 1 33 31 0.0 0.0323 False False False 9999
453 http://sw.opencyc.org/2008/06/10/concept/en/AtmosphericLayer 18 18 http://umbel.org/umbel/sc/AtmosphericLayer 2 2 0 0 20 20 0.0 0.0 False False False 0
454 http://umbel.org/umbel/sc/Asteroid 18 18 http://sw.opencyc.org/2008/06/10/concept/en/Asteroid 1 1 0 0 19 19 0.0 0.0 False False False 0
455 http://sw.opencyc.org/2008/06/10/concept/en/Parts_Topic 18 18 http://umbel.org/umbel/ac/Parts_Topic 1 1 0 0 19 19 0.0 0.0 False False False 0
456 http://sw.opencyc.org/2008/06/10/concept/en/Holidays_Time_Topic 18 18 http://umbel.org/umbel/ac/Holidays_Time_Topic 9 9 0 0 27 27 0.0 0.0 False False False 0
457 http://sw.opencyc.org/2008/06/10/concept/en/SoutheastAsianCountry 17 17 http://umbel.org/umbel/sc/SoutheastAsianCountry 8 8 0 2 25 23 0.0 0.087 False False False 9999
458 http://sw.opencyc.org/2008/06/10/concept/en/IntelligenceAgency 17 17 http://umbel.org/umbel/sc/IntelligenceAgency 6 6 0 0 23 23 0.0 0.0 False False False 0
459 http://umbel.org/umbel/sc/CorrectionalFacility 17 17 http://sw.opencyc.org/2008/06/10/concept/en/CorrectionalFacility 1 1 0 0 18 18 0.0 0.0 False False False 0
460 http://umbel.org/umbel/ac/ComputerFileTypeByFormat 17 17 http://sw.opencyc.org/2008/06/10/concept/en/ComputerFileTypeByFormat 1 1 0 0 18 18 0.0 0.0 False False False 0
461 http://sw.opencyc.org/2008/06/10/concept/en/ArchitecturalTypeByStyle 17 17 http://umbel.org/umbel/ac/ArchitecturalTypeByStyle 17 17 0 0 34 34 0.0 0.0 False False False 0
462 http://slor.sourceforge.net/ontology/lom.owl#LangString 17 17 http://slor.sourceforge.net/ontology/slor.owl#simpleString 1 1 0 0 18 18 0.0 0.0 False False False 0
463 http://sw.opencyc.org/2008/06/10/concept/en/PointTrickCardGame 16 16 http://umbel.org/umbel/sc/PointTrickCardGame 1 1 0 0 17 17 0.0 0.0 False False False 0
464 http://umbel.org/umbel/sc/LawSchool 16 16 http://sw.opencyc.org/2008/06/10/concept/en/LawSchool 1 1 0 0 17 17 0.0 0.0 False False False 0
465 http://umbel.org/umbel/sc/FinancialOrganization 16 16 http://sw.opencyc.org/2008/06/10/concept/en/FinancialOrganization 14 14 0 0 30 30 0.0 0.0 False False False 0
466 http://sw.opencyc.org/2008/06/10/concept/en/Continent 16 14 http://umbel.org/umbel/sc/Continent 6 6 0 3 22 17 0.0 0.1765 False False False 9999
467 http://sw.opencyc.org/2008/06/10/concept/en/CentralAmericanCountry 16 15 http://umbel.org/umbel/sc/CentralAmericanCountry 4 4 0 3 20 16 0.0 0.1875 False False False 9999
468 http://sw.opencyc.org/2008/06/10/concept/en/BiologicalAgentType 16 16 http://umbel.org/umbel/sc/BiologicalAgentType 2 2 0 0 18 18 0.0 0.0 False False False 0
469 http://umbel.org/umbel/sc/ApplicationProgram 16 16 http://sw.opencyc.org/2008/06/10/concept/en/ApplicationProgram 4 4 0 0 20 20 0.0 0.0 False False False 0
470 http://umbel.org/umbel/ac/AcademicDepartmentTypeBySubject 16 16 http://sw.opencyc.org/2008/06/10/concept/en/AcademicDepartmentTypeBySubject 2 2 0 0 18 18 0.0 0.0 False False False 0
471 http://sw.opencyc.org/2008/06/10/concept/en/Title_Aristocratic 15 15 http://umbel.org/umbel/sc/Title_Aristocratic 14 14 0 0 29 29 0.0 0.0 False False False 0
472 http://umbel.org/umbel/sc/PidginLanguage 15 15 http://sw.opencyc.org/2008/06/10/concept/en/PidginLanguage 1 1 0 0 16 16 0.0 0.0 False False False 0
473 http://umbel.org/umbel/sc/Encyclopedia 15 15 http://sw.opencyc.org/2008/06/10/concept/en/Encyclopedia 1 1 0 0 16 16 0.0 0.0 False False False 0
474 http://umbel.org/umbel/ac/GenericPharmacyProductType_NameOnly 15 15 http://sw.opencyc.org/2008/06/10/concept/en/GenericPharmacyProductType_NameOnly 3 3 0 0 18 18 0.0 0.0 False False False 0
475 http://umbel.org/umbel/ac/DateFunctions_Time_Topic 15 15 http://sw.opencyc.org/2008/06/10/concept/en/DateFunctions_Time_Topic 1 1 0 0 16 16 0.0 0.0 False False False 0
476 http://umbel.org/umbel/ac/ChemicalObjectTypeByChemicalSpecies 15 15 http://sw.opencyc.org/2008/06/10/concept/en/ChemicalObjectTypeByChemicalSpecies 5 5 0 0 20 20 0.0 0.0 False False False 0
