concept_id;concept_uri;nb_instances;inference;comment
1076;http://sw.opencyc.org/2008/06/10/concept/en/PharmacyProductType;164;(with;inf)
578;http://sw.opencyc.org/2008/06/10/concept/en/TerrainConcept;162;(with;inf)
1099;http://umbel.org/umbel/sc/ProperNameString;162;(no;inf)
1099;http://umbel.org/umbel/sc/ProperNameString;162;(with;inf)
1355;http://swc.projects.semwebcentral.org/owl/gforge-ont#Project;161;(no;inf)
1355;http://swc.projects.semwebcentral.org/owl/gforge-ont#Project;161;(with;inf)
361;http://umbel.org/umbel/ac/BiologicalSpecies;160;(no;inf)
361;http://umbel.org/umbel/ac/BiologicalSpecies;160;(with;inf)
376;http://sw.opencyc.org/2008/06/10/concept/en/Biology_Topic;152;(with;inf)
918;http://sw.opencyc.org/2008/06/10/concept/en/IndependentCountry;148;(no;inf)
369;http://umbel.org/umbel/ac/BiologicalSubspecies;146;(no;inf)
369;http://umbel.org/umbel/ac/BiologicalSubspecies;146;(with;inf)
560;http://sw.opencyc.org/2008/06/10/concept/en/SetOrCollectionType;144;(no;inf)
1115;http://umbel.org/umbel/sc/RailwayOrganization;144;(no;inf)
1115;http://umbel.org/umbel/sc/RailwayOrganization;144;(with;inf)
903;http://umbel.org/umbel/sc/HillRange;141;(no;inf)
903;http://umbel.org/umbel/sc/HillRange;141;(with;inf)
388;http://sw.opencyc.org/2008/06/10/concept/en/BuildingConcept;140;(no;inf)
388;http://sw.opencyc.org/2008/06/10/concept/en/BuildingConcept;140;(with;inf)
715;http://umbel.org/umbel/sc/Broadcasting;139;(no;inf)
715;http://umbel.org/umbel/sc/Broadcasting;139;(with;inf)
883;http://umbel.org/umbel/sc/GeopoliticalEntity;136;(no;inf)
883;http://umbel.org/umbel/sc/GeopoliticalEntity;136;(with;inf)
977;http://sw.opencyc.org/2008/06/10/concept/en/MagazineSeries;135;(no;inf)
977;http://sw.opencyc.org/2008/06/10/concept/en/MagazineSeries;135;(with;inf)
548;http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByBrand;134;(no;inf)
692;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalGenus;127;(no;inf)
692;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalGenus;127;(with;inf)
803;http://umbel.org/umbel/sc/Department;127;(no;inf)
803;http://umbel.org/umbel/sc/Department;127;(with;inf)
14;http://counterterror.mindswap.org/2005/terrorism.owl#Event;124;(no;inf)
208;http://oiled.man.example.net/test#Satisfiable;119;(no;inf)
208;http://oiled.man.example.net/test#Satisfiable;119;(with;inf)
1186;http://sw.opencyc.org/2008/06/10/concept/en/SportsLeague;119;(no;inf)
1186;http://sw.opencyc.org/2008/06/10/concept/en/SportsLeague;119;(with;inf)
1257;http://sw.opencyc.org/2008/06/10/concept/en/WritingSystem;119;(no;inf)
1257;http://sw.opencyc.org/2008/06/10/concept/en/WritingSystem;119;(with;inf)
592;http://sw.opencyc.org/2008/06/10/concept/en/UnitOfMeasureConcept;116;(no;inf)
592;http://sw.opencyc.org/2008/06/10/concept/en/UnitOfMeasureConcept;116;(with;inf)
470;http://sw.opencyc.org/2008/06/10/concept/en/Geography_Topic;115;(with;inf)
745;http://umbel.org/umbel/sc/Chemist;115;(no;inf)
745;http://umbel.org/umbel/sc/Chemist;115;(with;inf)
543;http://umbel.org/umbel/ac/ProcessType;114;(no;inf)
543;http://umbel.org/umbel/ac/ProcessType;114;(with;inf)
600;http://sw.opencyc.org/2008/06/10/concept/en/WaterBodyConcept;113;(no;inf)
600;http://sw.opencyc.org/2008/06/10/concept/en/WaterBodyConcept;113;(with;inf)
526;http://sw.opencyc.org/2008/06/10/concept/en/OrganizationTypeByActivityType;112;(no;inf)
1272;http://swrc.ontoware.org/ontology#PhDStudent;112;(no;inf)
1272;http://swrc.ontoware.org/ontology#PhDStudent;112;(with;inf)
643;http://umbel.org/umbel/sc/Astronaut;107;(no;inf)
643;http://umbel.org/umbel/sc/Astronaut;107;(with;inf)
672;http://sw.opencyc.org/2008/06/10/concept/en/BaseballPlayer;106;(with;inf)
680;http://sw.opencyc.org/2008/06/10/concept/en/BeliefSystem;106;(with;inf)
1277;http://rdfs.org/sioc/types#Tag;106;(no;inf)
192;http://purl.org/net/nknouf/ns/bibtex#Phdthesis;105;(no;inf)
192;http://purl.org/net/nknouf/ns/bibtex#Phdthesis;105;(with;inf)
374;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalTaxon;105;(no;inf)
478;http://sw.opencyc.org/2008/06/10/concept/en/IndustrialConcept;104;(no;inf)
478;http://sw.opencyc.org/2008/06/10/concept/en/IndustrialConcept;104;(with;inf)
578;http://sw.opencyc.org/2008/06/10/concept/en/TerrainConcept;104;(no;inf)
727;http://umbel.org/umbel/sc/CameraOperator;104;(no;inf)
727;http://umbel.org/umbel/sc/CameraOperator;104;(with;inf)
887;http://umbel.org/umbel/sc/God;104;(no;inf)
887;http://umbel.org/umbel/sc/God;104;(with;inf)
1046;http://umbel.org/umbel/sc/OperatingSystem;104;(no;inf)
1046;http://umbel.org/umbel/sc/OperatingSystem;104;(with;inf)
1220;http://umbel.org/umbel/sc/Tower;104;(no;inf)
1220;http://umbel.org/umbel/sc/Tower;104;(with;inf)
550;http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByMarketCategory;103;(no;inf)
550;http://sw.opencyc.org/2008/06/10/concept/en/ProductTypeByMarketCategory;103;(with;inf)
828;http://sw.opencyc.org/2008/06/10/concept/en/EducationalOrganization;102;(with;inf)
525;http://umbel.org/umbel/ac/OrganizationTypeByActivityType;101;(no;inf)
525;http://umbel.org/umbel/ac/OrganizationTypeByActivityType;101;(with;inf)
856;http://sw.opencyc.org/2008/06/10/concept/en/FictionalCharacter;100;(with;inf)
434;http://sw.opencyc.org/2008/06/10/concept/en/Devices_Topic;99;(with;inf)
446;http://sw.opencyc.org/2008/06/10/concept/en/EventOrRoleConcept;99;(no;inf)
446;http://sw.opencyc.org/2008/06/10/concept/en/EventOrRoleConcept;99;(with;inf)
672;http://sw.opencyc.org/2008/06/10/concept/en/BaseballPlayer;99;(no;inf)
387;http://umbel.org/umbel/ac/BuildingConcept;98;(no;inf)
387;http://umbel.org/umbel/ac/BuildingConcept;98;(with;inf)
570;http://sw.opencyc.org/2008/06/10/concept/en/SurfaceGeometryConcept;97;(no;inf)
570;http://sw.opencyc.org/2008/06/10/concept/en/SurfaceGeometryConcept;97;(with;inf)
1103;http://umbel.org/umbel/sc/Province;96;(no;inf)
1103;http://umbel.org/umbel/sc/Province;96;(with;inf)
590;http://sw.opencyc.org/2008/06/10/concept/en/Transportation_Topic;95;(no;inf)
590;http://sw.opencyc.org/2008/06/10/concept/en/Transportation_Topic;95;(with;inf)
998;http://umbel.org/umbel/sc/MilitaryOperation;95;(no;inf)
998;http://umbel.org/umbel/sc/MilitaryOperation;95;(with;inf)
524;http://sw.opencyc.org/2008/06/10/concept/en/OrganizationType;94;(no;inf)
907;http://umbel.org/umbel/sc/HospitalBuilding;93;(no;inf)
907;http://umbel.org/umbel/sc/HospitalBuilding;93;(with;inf)
981;http://sw.opencyc.org/2008/06/10/concept/en/ManufacturingOrganization;93;(with;inf)
1131;http://umbel.org/umbel/sc/Reptile;91;(no;inf)
1131;http://umbel.org/umbel/sc/Reptile;91;(with;inf)
1259;http://web.resource.org/cc/License;91;(with;inf)
191;http://lsdis.cs.uga.edu/projects/semdis/opus#Doctoral_Dissertation;90;(no;inf)
191;http://lsdis.cs.uga.edu/projects/semdis/opus#Doctoral_Dissertation;90;(with;inf)
1047;http://sw.opencyc.org/2008/06/10/concept/en/OperatingSystem;90;(with;inf)
1228;http://umbel.org/umbel/sc/Tribe;90;(no;inf)
1228;http://umbel.org/umbel/sc/Tribe;90;(with;inf)
1259;http://web.resource.org/cc/License;90;(no;inf)
675;http://umbel.org/umbel/sc/BasketballPlayer;89;(no;inf)
675;http://umbel.org/umbel/sc/BasketballPlayer;89;(with;inf)
1031;http://sw.opencyc.org/2008/06/10/concept/en/NewspaperSeries;89;(no;inf)
1031;http://sw.opencyc.org/2008/06/10/concept/en/NewspaperSeries;89;(with;inf)
1068;http://umbel.org/umbel/sc/PeriodicalSeries;89;(no;inf)
1068;http://umbel.org/umbel/sc/PeriodicalSeries;89;(with;inf)
690;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalFamily;88;(no;inf)
690;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalFamily;88;(with;inf)
856;http://sw.opencyc.org/2008/06/10/concept/en/FictionalCharacter;88;(no;inf)
696;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalOrder;87;(no;inf)
696;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalOrder;87;(with;inf)
54;http://linkedgeodata.org/ontology/Church;85;(no;inf)
54;http://linkedgeodata.org/ontology/Church;85;(with;inf)
198;http://purl.org/net/nknouf/ns/bibtex#Proceedings;85;(no;inf)
198;http://purl.org/net/nknouf/ns/bibtex#Proceedings;85;(with;inf)
225;http://purl.org/NET/c4dm/timeline.owl#Instant;85;(no;inf)
225;http://purl.org/NET/c4dm/timeline.owl#Instant;85;(with;inf)
393;http://umbel.org/umbel/ac/CartographicFeatureType;84;(no;inf)
393;http://umbel.org/umbel/ac/CartographicFeatureType;84;(with;inf)
1044;http://umbel.org/umbel/sc/OperaPerformance;84;(no;inf)
1044;http://umbel.org/umbel/sc/OperaPerformance;84;(with;inf)
340;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBrand;83;(no;inf)
340;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByBrand;83;(with;inf)
731;http://umbel.org/umbel/sc/Cartoonist;83;(no;inf)
731;http://umbel.org/umbel/sc/Cartoonist;83;(with;inf)
477;http://umbel.org/umbel/ac/IndustrialConcept;80;(no;inf)
477;http://umbel.org/umbel/ac/IndustrialConcept;80;(with;inf)
339;http://umbel.org/umbel/ac/AutomobileTypeByBrand;79;(no;inf)
339;http://umbel.org/umbel/ac/AutomobileTypeByBrand;79;(with;inf)
373;http://umbel.org/umbel/ac/BiologicalTaxon;78;(no;inf)
373;http://umbel.org/umbel/ac/BiologicalTaxon;78;(with;inf)
828;http://sw.opencyc.org/2008/06/10/concept/en/EducationalOrganization;78;(no;inf)
770;http://umbel.org/umbel/sc/Conference;76;(no;inf)
770;http://umbel.org/umbel/sc/Conference;76;(with;inf)
799;http://umbel.org/umbel/sc/DanceBandLeader;76;(no;inf)
799;http://umbel.org/umbel/sc/DanceBandLeader;76;(with;inf)
1008;http://umbel.org/umbel/sc/Monarchy;76;(no;inf)
1008;http://umbel.org/umbel/sc/Monarchy;76;(with;inf)
237;http://purl.org/net/cito/Work;75;(no;inf)
237;http://purl.org/net/cito/Work;75;(with;inf)
1047;http://sw.opencyc.org/2008/06/10/concept/en/OperatingSystem;75;(no;inf)
1255;http://sw.opencyc.org/2008/06/10/concept/en/WorldWideWebClientProgram;75;(no;inf)
1255;http://sw.opencyc.org/2008/06/10/concept/en/WorldWideWebClientProgram;75;(with;inf)
589;http://umbel.org/umbel/ac/Transportation_Topic;72;(no;inf)
589;http://umbel.org/umbel/ac/Transportation_Topic;72;(with;inf)
966;http://sw.opencyc.org/2008/06/10/concept/en/LegalCorporation;72;(with;inf)
1125;http://umbel.org/umbel/sc/ReligiousDenomination;72;(no;inf)
1125;http://umbel.org/umbel/sc/ReligiousDenomination;72;(with;inf)
495;http://umbel.org/umbel/ac/MereotopologyConcept;71;(no;inf)
495;http://umbel.org/umbel/ac/MereotopologyConcept;71;(with;inf)
591;http://umbel.org/umbel/ac/UnitOfMeasureConcept;69;(no;inf)
591;http://umbel.org/umbel/ac/UnitOfMeasureConcept;69;(with;inf)
695;http://umbel.org/umbel/sc/BiologicalOrder;69;(no;inf)
695;http://umbel.org/umbel/sc/BiologicalOrder;69;(with;inf)
430;http://sw.opencyc.org/2008/06/10/concept/en/ConventionalClassificationType;68;(no;inf)
599;http://umbel.org/umbel/ac/WaterBodyConcept;68;(no;inf)
599;http://umbel.org/umbel/ac/WaterBodyConcept;68;(with;inf)
568;http://sw.opencyc.org/2008/06/10/concept/en/StuffType;67;(no;inf)
456;http://sw.opencyc.org/2008/06/10/concept/en/Financial_Topic;66;(with;inf)
577;http://umbel.org/umbel/ac/TerrainConcept;65;(no;inf)
577;http://umbel.org/umbel/ac/TerrainConcept;65;(with;inf)
966;http://sw.opencyc.org/2008/06/10/concept/en/LegalCorporation;65;(no;inf)
1123;http://umbel.org/umbel/sc/RelationalDatabaseServerProgram;65;(no;inf)
1123;http://umbel.org/umbel/sc/RelationalDatabaseServerProgram;65;(with;inf)
390;http://sw.opencyc.org/2008/06/10/concept/en/BusinessTypeByActivityType;63;(no;inf)
390;http://sw.opencyc.org/2008/06/10/concept/en/BusinessTypeByActivityType;63;(with;inf)
796;http://sw.opencyc.org/2008/06/10/concept/en/Cuisine;62;(no;inf)
796;http://sw.opencyc.org/2008/06/10/concept/en/Cuisine;62;(with;inf)
483;http://umbel.org/umbel/ac/LandlockedGeopoliticalEntity;61;(no;inf)
483;http://umbel.org/umbel/ac/LandlockedGeopoliticalEntity;61;(with;inf)
669;http://umbel.org/umbel/sc/BaseballCatcher;61;(no;inf)
669;http://umbel.org/umbel/sc/BaseballCatcher;61;(with;inf)
911;http://umbel.org/umbel/sc/HumanChild;61;(no;inf)
911;http://umbel.org/umbel/sc/HumanChild;61;(with;inf)
623;http://umbel.org/umbel/sc/Angel;60;(no;inf)
623;http://umbel.org/umbel/sc/Angel;60;(with;inf)
671;http://umbel.org/umbel/sc/BaseballPlayer;60;(no;inf)
671;http://umbel.org/umbel/sc/BaseballPlayer;60;(with;inf)
59;http://dbpedia.org/ontology/Continent;59;(no;inf)
59;http://dbpedia.org/ontology/Continent;59;(with;inf)
499;http://umbel.org/umbel/ac/MilitaryOrganizationConcept;59;(no;inf)
499;http://umbel.org/umbel/ac/MilitaryOrganizationConcept;59;(with;inf)
1159;http://umbel.org/umbel/sc/Ship;59;(no;inf)
1159;http://umbel.org/umbel/sc/Ship;59;(with;inf)
709;http://umbel.org/umbel/sc/Borough;58;(no;inf)
709;http://umbel.org/umbel/sc/Borough;58;(with;inf)
720;http://sw.opencyc.org/2008/06/10/concept/en/Business;58;(no;inf)
797;http://umbel.org/umbel/sc/Dam;58;(no;inf)
797;http://umbel.org/umbel/sc/Dam;58;(with;inf)
901;http://umbel.org/umbel/sc/Hill;58;(no;inf)
901;http://umbel.org/umbel/sc/Hill;58;(with;inf)
1235;http://sw.opencyc.org/2008/06/10/concept/en/VegetationConcept;58;(no;inf)
1235;http://sw.opencyc.org/2008/06/10/concept/en/VegetationConcept;58;(with;inf)
386;http://sw.opencyc.org/2008/06/10/concept/en/BrandNamePharmacyProductType;57;(no;inf)
386;http://sw.opencyc.org/2008/06/10/concept/en/BrandNamePharmacyProductType;57;(with;inf)
763;http://sw.opencyc.org/2008/06/10/concept/en/CommercialOrganization;57;(no;inf)
916;http://sw.opencyc.org/2008/06/10/concept/en/IdeologicalOrganization;57;(with;inf)
60;http://schema.org/Continent;56;(no;inf)
60;http://schema.org/Continent;56;(with;inf)
1041;http://sw.opencyc.org/2008/06/10/concept/en/OilRefinery;55;(no;inf)
1041;http://sw.opencyc.org/2008/06/10/concept/en/OilRefinery;55;(with;inf)
1048;http://umbel.org/umbel/sc/Orchestra;55;(no;inf)
1048;http://umbel.org/umbel/sc/Orchestra;55;(with;inf)
1092;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalBeliefSystem;55;(with;inf)
1176;http://sw.opencyc.org/2008/06/10/concept/en/SpatialQuantity;55;(with;inf)
389;http://umbel.org/umbel/ac/BusinessTypeByActivityType;54;(no;inf)
389;http://umbel.org/umbel/ac/BusinessTypeByActivityType;54;(with;inf)
636;http://sw.opencyc.org/2008/06/10/concept/en/ArtObject;54;(with;inf)
795;http://umbel.org/umbel/sc/Cuisine;54;(no;inf)
795;http://umbel.org/umbel/sc/Cuisine;54;(with;inf)
1226;http://umbel.org/umbel/sc/Treaty;54;(no;inf)
1226;http://umbel.org/umbel/sc/Treaty;54;(with;inf)
6;http://swrc.ontoware.org/ontology#AcademicStaff;53;(with;inf)
534;http://sw.opencyc.org/2008/06/10/concept/en/PeopleRelatedToOrganizations_Organization_Topic;53;(no;inf)
534;http://sw.opencyc.org/2008/06/10/concept/en/PeopleRelatedToOrganizations_Organization_Topic;53;(with;inf)
924;http://sw.opencyc.org/2008/06/10/concept/en/IndexedInformationSource;53;(with;inf)
240;http://purl.org/net/rss1.1#Channel;52;(no;inf)
240;http://purl.org/net/rss1.1#Channel;52;(with;inf)
510;http://sw.opencyc.org/2008/06/10/concept/en/NaturalResourceType;52;(with;inf)
583;http://umbel.org/umbel/ac/Thing;52;(no;inf)
583;http://umbel.org/umbel/ac/Thing;52;(with;inf)
718;http://sw.opencyc.org/2008/06/10/concept/en/Building;52;(with;inf)
1195;http://sw.opencyc.org/2008/06/10/concept/en/State_Geopolitical;52;(no;inf)
1195;http://sw.opencyc.org/2008/06/10/concept/en/State_Geopolitical;52;(with;inf)
344;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByModel;51;(no;inf)
344;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileTypeByModel;51;(with;inf)
510;http://sw.opencyc.org/2008/06/10/concept/en/NaturalResourceType;51;(no;inf)
1064;http://umbel.org/umbel/sc/Peninsula;51;(no;inf)
1064;http://umbel.org/umbel/sc/Peninsula;51;(with;inf)
282;http://sw.opencyc.org/2008/06/10/concept/en/ActTypeCommonlyConsideredCriminal;49;(no;inf)
282;http://sw.opencyc.org/2008/06/10/concept/en/ActTypeCommonlyConsideredCriminal;49;(with;inf)
689;http://umbel.org/umbel/sc/BiologicalFamily;49;(no;inf)
689;http://umbel.org/umbel/sc/BiologicalFamily;49;(with;inf)
909;http://umbel.org/umbel/sc/HotelBuilding;49;(no;inf)
909;http://umbel.org/umbel/sc/HotelBuilding;49;(with;inf)
985;http://sw.opencyc.org/2008/06/10/concept/en/MapProjectionConcept;49;(no;inf)
985;http://sw.opencyc.org/2008/06/10/concept/en/MapProjectionConcept;49;(with;inf)
676;http://sw.opencyc.org/2008/06/10/concept/en/BasketballPlayer;47;(no;inf)
676;http://sw.opencyc.org/2008/06/10/concept/en/BasketballPlayer;47;(with;inf)
815;http://umbel.org/umbel/sc/DomesticPet;47;(no;inf)
815;http://umbel.org/umbel/sc/DomesticPet;47;(with;inf)
874;http://sw.opencyc.org/2008/06/10/concept/en/GeoculturalRegion;47;(no;inf)
874;http://sw.opencyc.org/2008/06/10/concept/en/GeoculturalRegion;47;(with;inf)
1092;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalBeliefSystem;47;(no;inf)
739;http://umbel.org/umbel/sc/Chef;46;(no;inf)
739;http://umbel.org/umbel/sc/Chef;46;(with;inf)
1094;http://sw.opencyc.org/2008/06/10/concept/en/PoliticalOrganization;46;(with;inf)
1246;http://umbel.org/umbel/sc/WholeBody;46;(no;inf)
1246;http://umbel.org/umbel/sc/WholeBody;46;(with;inf)
470;http://sw.opencyc.org/2008/06/10/concept/en/Geography_Topic;45;(no;inf)
472;http://sw.opencyc.org/2008/06/10/concept/en/Group;45;(with;inf)
508;http://sw.opencyc.org/2008/06/10/concept/en/MovieTypeByGenre;45;(no;inf)
508;http://sw.opencyc.org/2008/06/10/concept/en/MovieTypeByGenre;45;(with;inf)
829;http://umbel.org/umbel/sc/ElectionForOffice;45;(no;inf)
829;http://umbel.org/umbel/sc/ElectionForOffice;45;(with;inf)
866;http://sw.opencyc.org/2008/06/10/concept/en/FormalCOC;45;(with;inf)
888;http://sw.opencyc.org/2008/06/10/concept/en/God;45;(no;inf)
888;http://sw.opencyc.org/2008/06/10/concept/en/God;45;(with;inf)
1227;http://sw.opencyc.org/2008/06/10/concept/en/Treaty;45;(no;inf)
1227;http://sw.opencyc.org/2008/06/10/concept/en/Treaty;45;(with;inf)
170;http://linkedevents.org/ontology/Event;44;(no;inf)
26;http://umbel.org/umbel/sc/State_Geopolitical;43;(no;inf)
26;http://umbel.org/umbel/sc/State_Geopolitical;43;(with;inf)
429;http://umbel.org/umbel/ac/ConventionalClassificationType;43;(no;inf)
429;http://umbel.org/umbel/ac/ConventionalClassificationType;43;(with;inf)
605;http://umbel.org/umbel/sc/AccountType;43;(no;inf)
605;http://umbel.org/umbel/sc/AccountType;43;(with;inf)
674;http://sw.opencyc.org/2008/06/10/concept/en/BaseballTeam;43;(no;inf)
674;http://sw.opencyc.org/2008/06/10/concept/en/BaseballTeam;43;(with;inf)
1076;http://sw.opencyc.org/2008/06/10/concept/en/PharmacyProductType;43;(no;inf)
711;http://umbel.org/umbel/sc/Brewery;42;(no;inf)
711;http://umbel.org/umbel/sc/Brewery;42;(with;inf)
926;http://sw.opencyc.org/2008/06/10/concept/en/IndustrializedCountry;42;(with;inf)
963;http://umbel.org/umbel/sc/LegalCode;42;(no;inf)
963;http://umbel.org/umbel/sc/LegalCode;42;(with;inf)
990;http://umbel.org/umbel/sc/MediaSeriesProduct;42;(no;inf)
990;http://umbel.org/umbel/sc/MediaSeriesProduct;42;(with;inf)
196;http://swrc.ontoware.org/ontology#MasterThesis;41;(no;inf)
196;http://swrc.ontoware.org/ontology#MasterThesis;41;(with;inf)
409;http://umbel.org/umbel/ac/CollectionType;41;(no;inf)
409;http://umbel.org/umbel/ac/CollectionType;41;(with;inf)
569;http://umbel.org/umbel/ac/SurfaceGeometryConcept;41;(no;inf)
569;http://umbel.org/umbel/ac/SurfaceGeometryConcept;41;(with;inf)
1154;http://sw.opencyc.org/2008/06/10/concept/en/Sculpture;41;(with;inf)
277;http://umbel.org/umbel/ac/AccomplishmentType;40;(no;inf)
277;http://umbel.org/umbel/ac/AccomplishmentType;40;(with;inf)
293;http://umbel.org/umbel/ac/AerodromeConcept;40;(no;inf)
293;http://umbel.org/umbel/ac/AerodromeConcept;40;(with;inf)
296;http://sw.opencyc.org/2008/06/10/concept/en/Agents_Topic;40;(with;inf)
925;http://umbel.org/umbel/sc/IndustrializedCountry;40;(no;inf)
925;http://umbel.org/umbel/sc/IndustrializedCountry;40;(with;inf)
1058;http://umbel.org/umbel/sc/Parliament;40;(no;inf)
1058;http://umbel.org/umbel/sc/Parliament;40;(with;inf)
1127;http://umbel.org/umbel/sc/ReligiousPerson;40;(no;inf)
1127;http://umbel.org/umbel/sc/ReligiousPerson;40;(with;inf)
195;http://purl.org/net/nknouf/ns/bibtex#Mastersthesis;39;(no;inf)
195;http://purl.org/net/nknouf/ns/bibtex#Mastersthesis;39;(with;inf)
424;http://sw.opencyc.org/2008/06/10/concept/en/Construction_Topic;39;(no;inf)
424;http://sw.opencyc.org/2008/06/10/concept/en/Construction_Topic;39;(with;inf)
509;http://umbel.org/umbel/ac/NaturalResourceType;39;(no;inf)
509;http://umbel.org/umbel/ac/NaturalResourceType;39;(with;inf)
661;http://umbel.org/umbel/sc/AutomobileManufacturingOrganization;39;(no;inf)
661;http://umbel.org/umbel/sc/AutomobileManufacturingOrganization;39;(with;inf)
935;http://umbel.org/umbel/sc/InternationalOrganization;39;(no;inf)
935;http://umbel.org/umbel/sc/InternationalOrganization;39;(with;inf)
1242;http://umbel.org/umbel/sc/Waterfall;39;(no;inf)
1242;http://umbel.org/umbel/sc/Waterfall;39;(with;inf)
662;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileManufacturingOrganization;38;(no;inf)
662;http://sw.opencyc.org/2008/06/10/concept/en/AutomobileManufacturingOrganization;38;(with;inf)
375;http://umbel.org/umbel/ac/Biology_Topic;37;(no;inf)
375;http://umbel.org/umbel/ac/Biology_Topic;37;(with;inf)
580;http://sw.opencyc.org/2008/06/10/concept/en/Terrorism_Topic;37;(no;inf)
1112;http://sw.opencyc.org/2008/06/10/concept/en/RailroadConcept;37;(no;inf)
1112;http://sw.opencyc.org/2008/06/10/concept/en/RailroadConcept;37;(with;inf)
437;http://umbel.org/umbel/ac/DurativeEventType;36;(no;inf)
437;http://umbel.org/umbel/ac/DurativeEventType;36;(with;inf)
507;http://umbel.org/umbel/ac/MovieTypeByGenre;36;(no;inf)
507;http://umbel.org/umbel/ac/MovieTypeByGenre;36;(with;inf)
549;http://umbel.org/umbel/ac/ProductTypeByMarketCategory;36;(no;inf)
549;http://umbel.org/umbel/ac/ProductTypeByMarketCategory;36;(with;inf)
408;http://sw.opencyc.org/2008/06/10/concept/en/Clothing_Topic;35;(no;inf)
408;http://sw.opencyc.org/2008/06/10/concept/en/Clothing_Topic;35;(with;inf)
1075;http://umbel.org/umbel/sc/PharmacyProductType;35;(no;inf)
1075;http://umbel.org/umbel/sc/PharmacyProductType;35;(with;inf)
1126;http://sw.opencyc.org/2008/06/10/concept/en/ReligiousDenomination;35;(no;inf)
1126;http://sw.opencyc.org/2008/06/10/concept/en/ReligiousDenomination;35;(with;inf)
1232;http://umbel.org/umbel/sc/Valley;35;(no;inf)
1232;http://umbel.org/umbel/sc/Valley;35;(with;inf)
469;http://umbel.org/umbel/ac/Geography_Topic;34;(no;inf)
469;http://umbel.org/umbel/ac/Geography_Topic;34;(with;inf)
488;http://sw.opencyc.org/2008/06/10/concept/en/Linguistic_Topic;34;(with;inf)
686;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalAgentType;34;(with;inf)
691;http://umbel.org/umbel/sc/BiologicalGenus;34;(no;inf)
691;http://umbel.org/umbel/sc/BiologicalGenus;34;(with;inf)
752;http://umbel.org/umbel/sc/ClimateConcept;34;(no;inf)
752;http://umbel.org/umbel/sc/ClimateConcept;34;(with;inf)
894;http://sw.opencyc.org/2008/06/10/concept/en/Ground;34;(with;inf)
954;http://sw.opencyc.org/2008/06/10/concept/en/LatinAmericanCountry;34;(with;inf)
1198;http://umbel.org/umbel/sc/Strait;34;(no;inf)
1198;http://umbel.org/umbel/sc/Strait;34;(with;inf)
178;http://lod.taxonconcept.org/ontology/txn.owl#Scientist;33;(no;inf)
178;http://lod.taxonconcept.org/ontology/txn.owl#Scientist;33;(with;inf)
436;http://sw.opencyc.org/2008/06/10/concept/en/Distance;33;(with;inf)
748;http://sw.opencyc.org/2008/06/10/concept/en/ChineseProvince;33;(no;inf)
748;http://sw.opencyc.org/2008/06/10/concept/en/ChineseProvince;33;(with;inf)
1111;http://umbel.org/umbel/sc/RailroadConcept;33;(no;inf)
1111;http://umbel.org/umbel/sc/RailroadConcept;33;(with;inf)
1140;http://sw.opencyc.org/2008/06/10/concept/en/SIUnitOfMeasure;33;(with;inf)
1156;http://sw.opencyc.org/2008/06/10/concept/en/Seacoast;33;(no;inf)
1156;http://sw.opencyc.org/2008/06/10/concept/en/Seacoast;33;(with;inf)
360;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalClass;32;(no;inf)
360;http://sw.opencyc.org/2008/06/10/concept/en/BiologicalClass;32;(with;inf)
602;http://sw.opencyc.org/2008/06/10/concept/en/WeatherAttributes_Weather_Topic;32;(no;inf)
602;http://sw.opencyc.org/2008/06/10/concept/en/WeatherAttributes_Weather_Topic;32;(with;inf)
821;http://umbel.org/umbel/sc/Earthquake;32;(no;inf)
821;http://umbel.org/umbel/sc/Earthquake;32;(with;inf)
488;http://sw.opencyc.org/2008/06/10/concept/en/Linguistic_Topic;31;(no;inf)
1009;http://sw.opencyc.org/2008/06/10/concept/en/Monarchy;31;(with;inf)
1234;http://umbel.org/umbel/sc/VegetationConcept;31;(no;inf)
1234;http://umbel.org/umbel/sc/VegetationConcept;31;(with;inf)
744;http://sw.opencyc.org/2008/06/10/concept/en/ChemicalSubstanceType;30;(no;inf)
872;http://sw.opencyc.org/2008/06/10/concept/en/GamblingCardGame;30;(no;inf)
872;http://sw.opencyc.org/2008/06/10/concept/en/GamblingCardGame;30;(with;inf)
